Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
5/14/2003,122.85,125.51,126.62,126.14,110.31,117.53,136.28,122.82,122.85,578.78,122.82,130.57,122.85,142.49,136.75,214.53,122.6,125.51,176.6,122.85,157.95,122.82,110.31,116.48
5/15/2003,123.09,126.07,126.55,126.1,110.19,117.87,136.45,123.06,123.09,581.88,123.07,130.83,123.09,142.36,137.02,215.14,122.45,126.07,176.94,123.09,165.53,123.06,110.19,117.14
5/16/2003,123.35,125.51,126.9,126.32,109.8,117.37,136.8,123.32,123.35,587.03,123.32,131.26,123.35,143.01,137.32,215.59,123.08,125.51,176.79,123.35,162.83,123.32,109.8,116.36
5/19/2003,124.74,125.34,128.93,126.8,110.45,117.61,137.78,124.71,124.74,595.22,124.72,131.96,124.74,144.31,138.87,217.84,123.74,125.34,178.79,124.74,167.61,124.71,110.45,116.66
5/20/2003,127.28,128.26,131.83,129.5,112.08,120.35,140.46,127.24,127.28,591.18,127.25,134.32,127.27,147.15,141.67,222.83,126.87,128.26,182.41,127.28,168.3,127.24,112.08,119.22
5/21/2003,127.8,128.29,132.93,129.36,112.33,120.13,140.89,127.77,127.8,609,127.77,133.83,127.8,147.6,142.28,223.18,126.92,128.29,183.12,127.8,167.93,127.77,112.33,119.43
5/22/2003,128.42,129.09,133.6,130.87,114.3,121.2,141.67,128.39,128.42,600.99,128.4,134.64,128.42,148.23,142.97,225.02,127.65,129.09,183.42,128.42,171.69,128.39,114.3,119.85
5/23/2003,128.74,128.27,133.37,130.79,115.65,121.04,141.98,128.7,128.74,598.78,128.71,133.92,128.73,148.36,143.33,225.57,127.85,128.27,183.49,128.74,172.19,128.7,115.65,120.2
5/26/2003,128.74,127.38,133.4,130.73,115.32,120.7,142.04,128.71,128.74,596.94,128.71,132.38,128.73,148.08,143.34,225.57,128.36,127.38,183.47,128.74,172.77,128.71,115.32,119.69
5/27/2003,129.05,127.64,133.76,130.81,115.4,120.6,142.33,129.02,129.05,595.32,129.02,132.62,129.04,147.91,143.69,225.36,128.62,127.64,183.89,129.05,177.45,129.02,115.4,120.05
5/28/2003,124.91,124.94,131.34,127.23,112.72,118.17,137.98,124.88,124.91,571.69,124.89,129.63,124.91,143.67,139.06,218.69,124.7,124.94,177.5,124.91,174.22,124.88,112.72,118.19
5/29/2003,126.16,125.26,132.42,127.27,113,118.64,139.68,126.14,126.16,574.42,126.14,132.51,126.16,145.11,140.48,221.06,126.64,125.26,179.86,126.16,173.4,126.14,113,119.57
5/30/2003,125.57,125.38,133.15,127.52,112.27,119.08,138.94,125.54,125.57,569.14,125.55,131.26,125.57,144.25,139.86,220.03,125.94,125.38,178.81,125.57,171.78,125.54,112.27,118.2
6/2/2003,126.74,127.01,133.1,129.12,113.06,120.13,140.47,126.71,126.74,575.82,126.71,131.68,126.74,145.28,141.16,222.07,127.05,127.01,180.34,126.74,173.53,126.71,113.06,118.36
6/3/2003,126.82,127.13,133.57,129.47,113.79,120.93,140.12,126.79,126.82,578.23,126.8,131.05,126.82,145.22,141.28,222.97,126.71,127.13,180.97,126.82,173.55,126.79,113.79,118.25
6/4/2003,126.55,127.26,133.24,128.98,111.97,121.1,139.59,126.52,126.55,577.16,126.52,129.77,126.55,144.99,140.95,222.06,126.28,127.26,180.31,126.55,176.87,126.52,111.97,116.76
6/5/2003,127.43,126.31,132.81,128.16,111.37,120.7,140.61,127.4,127.43,583.42,127.41,131.76,127.44,145.55,141.97,223.61,127.19,126.31,181,127.43,172.75,127.4,111.37,117.12
6/6/2003,126.13,126.64,132.89,126.19,111.22,121.56,139.14,126.1,126.13,570.26,126.1,129.7,126.13,144.56,140.53,221.33,125.89,126.64,178.84,126.13,172.44,126.1,111.22,117.07
6/9/2003,126.04,125.87,132.01,127.26,111.33,120.26,139.06,126.02,126.04,573.47,126.02,129.81,126.05,144.57,140.44,221.4,125.35,125.87,178.67,126.04,169.97,126.02,111.33,117.44
6/10/2003,123.09,123.73,128.42,124.2,109.37,118.22,135.41,123.06,123.09,557.49,123.07,127,123.08,141.55,137.18,216.04,122.25,123.73,174.81,123.09,166.76,123.06,109.37,114.91
6/11/2003,123.09,122.96,128.46,122.79,108.44,117.11,135.21,123.06,123.09,555.15,123.07,127.45,123.1,141.52,137.18,215.86,122.35,122.96,174.24,123.09,165.97,123.06,108.44,113.84
6/12/2003,122.39,122.52,127.86,122.03,107.68,117.1,134.44,122.37,122.39,550.46,122.37,127.17,122.39,140.4,136.42,215,121.46,122.52,173.25,122.39,162.8,122.37,107.68,113.05
6/13/2003,122.67,122.09,127.83,122.4,107.11,116.88,134.84,122.64,122.67,554.24,122.65,126.76,122.68,140.48,136.72,215.49,121.6,122.09,173.64,122.67,163.9,122.64,107.11,112.85
6/16/2003,124.5,123.3,129.74,123.24,108.6,117.83,136.69,124.47,124.5,558.73,124.47,128.41,124.5,142.23,138.76,218.68,123.22,123.3,175.69,124.5,164.78,124.47,108.6,114.43
6/17/2003,126.04,125.27,132,124.18,110.11,119.66,138.18,126.01,126.04,567.07,126.02,129.77,126.05,144.13,140.46,221.4,124.1,125.27,177.67,126.04,167.55,126.01,110.11,115.33
6/18/2003,125,125.55,131.33,123.99,108.74,120.31,137.04,124.97,125,562.58,124.98,129.43,125.01,143.13,139.31,219.57,123.18,125.55,176.23,125,168.5,124.97,108.74,113.9
6/19/2003,124.27,124.89,130.79,123.4,109.38,120.01,136.15,124.24,124.27,563.24,124.25,128.92,124.28,142.38,138.52,218.11,123.86,124.89,175.16,124.27,167.03,124.24,109.38,114.04
6/20/2003,124.39,125.68,130.6,124.21,109.56,120.24,136.26,124.37,124.39,564.38,124.37,128.69,124.4,142.31,138.68,218.32,123.16,125.68,174.99,124.39,166.86,124.37,109.56,114.14
6/23/2003,123.35,125.63,128.89,123.15,109.17,119.35,135.41,123.33,123.35,564.54,123.33,127.81,123.36,141.07,137.52,217.04,122.09,125.63,173.92,123.35,166.46,123.33,109.17,113.96
6/24/2003,121,123.37,126.4,120.96,107.36,117.13,132.63,120.98,121,552.65,120.98,125.11,121.01,138.3,134.92,213.09,120,123.37,170.22,121,160.34,120.98,107.36,111.87
6/25/2003,120.95,122.78,126.05,120.19,105.86,116.85,132.6,120.93,120.95,550.5,120.93,125.11,120.96,138.08,134.88,212.29,119.4,122.78,170.24,120.95,157.98,120.93,105.86,110.55
6/26/2003,119.48,122.56,126.42,119.5,105.21,117.06,130.84,119.46,119.48,543.97,119.45,124.21,119.48,137,133.25,211.27,117.91,122.56,168.14,119.48,154.51,119.46,105.21,109.92
6/27/2003,120.05,123.4,127.27,121.01,105.79,118.25,131.08,120.03,120.05,542.1,120.02,124.96,120.05,138.72,133.89,212.29,119.25,123.4,169.23,120.05,153.72,120.03,105.79,110.69
6/30/2003,120.22,122.94,127.98,121.22,106.35,118.56,131.46,120.2,120.22,540.41,120.2,124.76,120.23,139.1,134.1,213.5,119.42,122.94,169.32,120.22,153.48,120.2,106.35,109.96
7/1/2003,121.68,123.22,128.6,121.82,106.88,118.65,132.96,121.66,121.68,541.28,121.66,126.04,121.69,140.27,135.74,214.64,120.52,123.22,170.99,121.68,153.9,121.66,106.88,110.22
7/2/2003,122.13,124.54,128.74,122.07,106.6,119.9,133.41,122.11,122.13,543.1,122.11,126.28,122.14,140.82,136.24,217.32,120.57,124.54,171.54,122.13,154.36,122.11,106.6,110.27
7/3/2003,121.4,123.72,127.03,120.79,105.7,118.84,132.56,121.38,121.4,538.5,121.38,125.6,121.41,139.26,135.43,217,119.49,123.72,170.66,121.4,155.09,121.38,105.7,108.98
7/4/2003,122.06,124.79,127.73,121.8,106.53,119.82,133.08,122.04,122.06,539.3,122.04,125.64,122.07,139.99,136.21,218.18,119.83,124.79,171.65,122.06,155.8,122.04,106.53,110
7/7/2003,120.97,125.23,126.76,121.96,106.08,120.51,131.88,120.95,120.97,534.95,120.95,124.42,120.98,138.66,134.97,215.16,118.91,125.23,170.29,120.97,153.81,120.95,106.08,109.03
7/8/2003,120.64,125.4,126.55,122.72,106.91,120.67,131.35,120.62,120.64,537.89,120.62,124.74,120.65,138.2,134.61,214.57,118.4,125.4,170.34,120.64,156.88,120.62,106.91,111.48
7/9/2003,119.58,124,124.81,122.07,107.17,118.84,130.09,119.56,119.58,538.56,119.56,123.27,119.59,137.09,133.47,212.33,117.25,124,168.57,119.58,154.44,119.56,107.17,112.15
7/10/2003,119.32,123.52,124.7,121.9,107.55,118.63,129.69,119.3,119.32,531.53,119.29,123.34,119.32,136.79,133.18,212.22,116.93,123.52,168.3,119.32,152.7,119.3,107.55,111.51
7/11/2003,119.42,124.06,124.77,121.8,107.26,119.33,129.57,119.4,119.42,529.15,119.4,123.4,119.43,136.81,133.27,212.41,117.04,124.06,168.59,119.42,154.1,119.4,107.26,111.29
7/14/2003,120.74,125.71,125.81,123.62,107.97,120.78,130.81,120.72,120.74,530.22,120.72,124.92,120.75,138.26,134.75,217.95,118.11,125.71,170.86,120.74,156.26,120.72,107.97,112.15
7/15/2003,121,126.42,125.91,125.65,109.83,121.5,131.35,120.98,121,528.1,120.98,125.15,121.01,138.12,135.07,215.22,118.34,126.42,171.25,121,157.31,120.98,109.83,113.77
7/16/2003,119.25,124.87,125.01,124.39,107.82,119.56,129.64,119.22,119.25,525.54,119.23,123.5,119.25,136.69,133.13,213.15,116.67,124.87,168.8,119.25,157.39,119.22,107.82,111.3
7/17/2003,119.01,124.96,125.29,124.5,108.12,119.12,129.43,118.98,119.01,519.95,118.98,123.62,119.01,136.51,132.9,214.59,116.68,124.96,168.13,119.01,156.3,118.98,108.12,111.91
7/18/2003,119.65,125.31,126.12,125.68,109.88,119.41,130.19,119.62,119.65,532.43,119.62,125.37,119.65,137.48,133.6,215.75,117.66,125.31,168.93,119.65,156.25,119.62,109.88,113.84
7/21/2003,121.61,126.13,127.73,126.71,111.41,120.22,132.27,121.58,121.61,534.99,121.59,127.12,121.62,139.55,135.83,218.8,119.19,126.13,171.33,121.61,158.66,121.58,111.41,114.66
7/22/2003,122.31,126.5,129.3,127.16,112.27,121.03,132.91,122.28,122.31,541.35,122.28,129.46,122.31,140.92,136.58,219.15,120.31,126.5,172.18,122.31,157.49,122.28,112.27,115.15
7/23/2003,123.26,126.49,129.98,127.63,113,121.12,133.89,123.23,123.26,550.85,123.24,133.42,123.27,142.55,137.65,220.86,121.04,126.49,173.6,123.26,157.32,123.23,113,114.88
7/24/2003,124.15,126.94,130.96,128.05,112.57,121.83,134.85,124.13,124.15,560.42,124.12,134.14,124.15,143.09,138.64,223.37,121.79,126.94,174.76,124.15,158.95,124.13,112.57,114.33
7/25/2003,126.13,128.34,132.68,129.35,113.31,123,136.85,126.11,126.13,566.86,126.11,134.93,126.14,145.5,140.8,226.93,123.79,128.34,177.25,126.13,159.52,126.11,113.31,116.26
7/28/2003,127.03,129.85,134.55,130.07,114.44,124.61,137.91,127.01,127.03,575.55,127.01,136.3,127.04,146.73,141.86,229.29,124.52,129.85,178.37,127.03,158.26,127.01,114.44,117.1
7/29/2003,126.3,128.93,133.83,129.27,113.9,123.61,137.07,126.28,126.3,575.25,126.28,136.83,126.31,146.03,141.05,225.75,123.79,128.93,177.3,126.3,157.48,126.28,113.9,116.27
7/30/2003,124.31,128.18,132.87,127.89,113.16,123.22,134.91,124.28,124.31,562.21,124.28,133.06,124.31,143.82,138.78,223.64,121.97,128.18,174.56,124.31,155.94,124.28,113.16,116.5
7/31/2003,123.26,128.6,131.73,127.58,113.01,123.22,133.84,123.24,123.26,557.89,123.24,131.95,123.26,142.41,137.64,222.49,121.01,128.6,173.08,123.26,155.33,123.24,113.01,116.66
8/1/2003,122.43,127.75,130.23,126.66,111.17,121.62,132.98,122.4,122.43,557.8,122.4,131.51,122.43,141.57,136.76,220.98,120.57,127.75,172.73,122.43,154.62,122.4,111.17,115
8/4/2003,120.74,125.06,128.79,124.76,110.31,118.74,131.08,120.72,120.74,543.23,120.72,128.98,120.75,139.42,134.88,217.59,118.6,125.06,169.88,120.74,153.12,120.72,110.31,114.09
8/5/2003,121.06,125.28,128.74,125.28,110.61,118.98,131.34,121.04,121.06,537.06,121.03,131.33,121.06,140.08,135.19,217.62,119.57,125.28,170.24,121.06,153.2,121.04,110.61,115.21
8/6/2003,122.31,126.26,130.32,126.24,111.89,120.05,132.52,122.28,122.31,544.64,122.28,132.27,122.31,141.53,136.61,219.33,120.58,126.26,171.95,122.31,153.12,122.28,111.89,115.75
8/7/2003,122.17,125.77,128.76,125.65,110.91,119.95,132.04,122.14,122.17,544.02,122.14,131.93,122.17,140.86,136.43,219.62,120.39,125.77,172.03,122.17,150.66,122.14,110.91,115.17
8/8/2003,122.98,127.53,129.8,127.13,111.7,121.58,133.01,122.96,122.98,547.66,122.96,132.47,122.99,141.82,137.36,221.08,120.79,127.53,173.57,122.98,154.56,122.96,111.7,115.59
8/11/2003,124.79,129.39,131.06,129.54,112.53,123.58,134.93,124.77,124.79,554.9,124.77,134.05,124.8,143.58,139.39,223.78,122.4,129.39,175.72,124.79,156.31,124.77,112.53,116.47
8/12/2003,125.12,130.07,131.51,129.93,112.68,124.51,135.08,125.09,125.12,555.59,125.09,134.33,125.12,143.98,139.76,224.38,122.62,130.07,176.39,125.12,157.39,125.09,112.68,116.74
8/13/2003,124.62,129.51,131.77,128.89,112.27,124.11,134.6,124.59,124.62,556.12,124.59,133.94,124.61,143.19,139.17,224.93,122.26,129.51,175.54,124.62,157.49,124.59,112.27,116.29
8/14/2003,126.34,131.73,133.47,131.34,114.09,126.17,136.44,126.31,126.34,561.39,126.31,135.87,126.34,144.84,141.12,228.04,123.71,131.73,177.93,126.34,157.47,126.31,114.09,117.99
8/15/2003,126.65,132.15,133.9,132.2,114.41,126.42,136.71,126.62,126.65,559.97,126.62,136,126.65,145.11,141.45,228.6,124.02,132.15,178.22,126.65,158.13,126.62,114.41,117.85
8/18/2003,125.17,131.71,132.59,130.91,113.19,126.57,135.02,125.14,125.17,555.92,125.15,133.99,125.17,143.42,139.8,225.2,122.68,131.71,176.18,125.17,155.44,125.14,113.19,117.08
8/19/2003,125.23,132.62,132.6,131.48,114.31,127.35,134.96,125.19,125.23,556.25,125.2,133.5,125.22,143.6,139.87,226.4,122.79,132.62,176.22,125.23,156.35,125.19,114.31,117.31
8/20/2003,126.37,133.43,132.51,132.04,115.37,127.66,136.24,126.34,126.37,559.24,126.35,133.81,126.37,144.84,141.18,227.73,123.54,133.43,177.78,126.37,157.97,126.34,115.37,117.25
8/21/2003,126.23,135.21,131.8,132.74,115.78,129.2,136.17,126.2,126.23,558.03,126.21,133.22,126.23,144.16,140.96,227.85,123.08,135.21,177.61,126.23,160.67,126.2,115.78,118.27
8/22/2003,124.65,134.8,129.81,131.82,114.49,128.91,134.49,124.62,124.65,550.94,124.63,132.18,124.65,141.87,139.13,225,121.25,134.8,175.13,124.65,158.13,124.62,114.49,117.58
8/25/2003,124.65,134.28,129.6,131.71,113.56,128.24,134.59,124.62,124.65,549.26,124.63,132.34,124.65,141.77,139.17,225.36,121.34,134.28,175.34,124.65,158.63,124.62,113.56,117.29
8/26/2003,125.26,135.17,130.41,132.65,113.62,128.67,135.2,125.23,125.26,553.62,125.24,133.38,125.26,142.6,139.85,227.2,121.82,135.17,176.58,125.26,156.56,125.23,113.62,118.89
8/27/2003,129,139.04,134.66,136.46,117.79,132.62,139.19,128.97,129,574.33,128.97,137.43,129,146.36,144.1,233.59,126.36,139.04,182.2,129,160.84,128.97,117.79,123.62
8/28/2003,128.49,138.34,133.78,135.45,116.82,132.04,138.68,128.46,128.49,571.57,128.47,137.62,128.49,145.52,143.58,231.74,125.93,138.34,181.81,128.49,160.54,128.46,116.82,123.23
8/29/2003,130.51,139.59,135,137.28,117.86,133.08,140.78,130.48,130.51,580.02,130.48,139.29,130.51,147.59,145.79,235.37,127.88,139.59,184.82,130.51,162.61,130.48,117.86,123.68
9/1/2003,130.73,139.91,135.03,138.42,117.58,133.41,140.99,130.7,130.73,575.95,130.71,139.28,130.73,147.23,146.02,235.4,127.79,139.91,185.15,130.73,163.42,130.7,117.58,124.22
9/2/2003,129.85,140.34,133.84,137.47,117.3,133.58,140.16,129.82,129.85,575.34,129.82,138.34,129.85,146.61,145.03,233.99,127.15,140.34,184.32,129.85,160.91,129.82,117.3,123.97
9/3/2003,128.56,139.45,132.26,136.26,115.95,132.59,138.83,128.53,128.56,567.6,128.53,136.89,128.56,144.43,143.59,231.11,125.54,139.45,182.53,128.56,158.69,128.53,115.95,123.2
9/4/2003,128.82,138.8,133.44,135.58,115.17,132.48,139.17,128.79,128.82,567.94,128.8,137.5,128.82,144.83,143.94,231.77,125.66,138.8,183.4,128.82,159.66,128.79,115.17,123.59
9/5/2003,130.58,139.02,135.14,137.02,116.64,132.58,140.93,130.55,130.58,572.98,130.55,139.36,130.58,146.16,145.9,234.92,127.21,139.02,185.91,130.58,164.72,130.55,116.64,124.32
9/8/2003,130.18,137.72,134.6,136.53,116.32,131.46,140.3,130.15,130.18,573.09,130.15,138.94,130.18,145.91,145.41,234.79,126.82,137.72,185.21,130.18,166.38,130.15,116.32,123.36
9/9/2003,132.82,139.45,137.02,139.08,118.19,133.76,143.14,132.79,132.82,581.76,132.79,141.39,132.81,147.93,148.39,239.35,129.25,139.45,188.82,132.82,168.94,132.79,118.19,124.05
9/10/2003,132.04,138.31,137.08,138.15,117.4,133.23,142.02,132.01,132.04,580.85,132.01,139.93,132.03,146.77,147.59,237.94,128.49,138.31,187.79,132.04,165.53,132.01,117.4,123.03
9/11/2003,130.75,137.26,135.73,136.38,116.79,131.95,140.59,130.72,130.75,572.29,130.72,139.22,130.75,146.64,146.16,235.83,127.24,137.26,186.05,130.75,164.56,130.72,116.79,121.72
9/12/2003,131.43,136.57,136.79,136.28,116.69,131.82,141.49,131.4,131.43,573.59,131.4,139.74,131.42,147.4,146.88,236.26,127.9,136.57,187.39,131.43,164.46,131.4,116.69,121.65
9/15/2003,129.78,134.91,135.21,134.8,115.57,130.14,139.84,129.75,129.78,565.05,129.76,138.15,129.78,145.42,145.1,234.25,126.57,134.91,184.82,129.78,163.14,129.75,115.57,119.8
9/16/2003,130.16,136.59,134.37,136.28,115.82,131.74,140.43,130.14,130.16,567.02,130.15,138.51,130.16,145.06,145.6,234.55,126.64,136.59,185.44,130.16,166.36,130.14,115.82,120.5
9/17/2003,130.04,135.89,134.15,134.92,115.74,130.87,140.61,130.02,130.04,567.11,130.01,138.58,130.04,145.46,145.52,233.95,126.63,135.89,184.84,130.04,163.35,130.02,115.74,120.15
9/18/2003,131.45,137.06,134.15,135.29,116.77,132.57,142.24,131.42,131.45,571.17,131.42,140.38,131.45,146.53,147.19,236.97,127.89,137.06,186.49,131.45,163.89,131.42,116.77,120.94
9/19/2003,131.95,136.54,133.18,134.64,115.84,131.57,142.61,131.92,131.95,571.26,131.93,140.58,131.95,146.48,147.69,237.88,128.15,136.54,186.93,131.95,164.97,131.92,115.84,120.49
9/22/2003,133.95,137.04,132.91,135.24,117.36,132.01,144.19,133.92,133.95,575.67,133.92,142.37,133.95,147.72,149.92,240.99,128.27,137.04,189.51,133.95,164.31,133.92,117.36,120.61
9/23/2003,133.63,136.65,132.06,134.44,117.85,131.6,143.9,133.61,133.63,573.9,133.61,141.45,133.63,147.39,149.45,240.42,127.86,136.65,188.92,133.63,161.85,133.61,117.85,120.74
9/24/2003,133.77,136.96,132.69,134.38,118.04,132.01,144.08,133.74,133.77,573.22,133.75,141.99,133.77,147.45,149.56,241.07,127.98,136.96,188.72,133.77,161.94,133.74,118.04,121.17
9/25/2003,135.75,138.38,134.36,135.9,119.02,132.74,146.53,135.72,135.75,595.27,135.73,144.16,135.75,149.69,151.91,244.64,130,138.38,191.95,135.75,163.8,135.72,119.02,122.18
9/26/2003,132.97,136.1,132.01,133.31,117.3,130.22,143.52,132.95,132.97,579.92,132.95,141.13,132.97,146.79,148.84,239.63,127.22,136.1,188.55,132.97,162.36,132.95,117.3,120.84
9/29/2003,132.71,135.09,130.75,132.99,117.11,129.07,143.03,132.68,132.71,587.62,132.69,140.51,132.71,146.34,148.49,238.96,126.98,135.09,188.48,132.71,161.65,132.68,117.11,120.81
9/30/2003,134.82,135.94,133.52,135.01,118.44,129.62,145.17,134.79,134.82,595.22,134.79,142.36,134.81,148.15,150.93,242.75,128.95,135.94,191.35,134.82,159.62,134.79,118.44,122.18
10/1/2003,133.25,133.58,130.71,132.95,116.8,127.56,142.83,133.22,133.25,587.26,133.23,140.53,133.25,145.7,149.16,239.05,127.63,133.58,188.73,133.25,156.8,133.22,116.8,119.78
10/2/2003,132.8,133.41,130.41,132.3,115.98,127.37,142.19,132.77,132.8,591.37,132.78,139.9,132.8,144.77,148.75,239.31,126.84,133.41,187.7,132.8,155.14,132.77,115.98,119.21
10/3/2003,133.51,134.83,131.02,133.23,116.72,129.34,142.57,133.48,133.51,590.1,133.49,140.57,133.51,145.42,149.5,240.6,127.41,134.83,188.68,133.51,156.03,133.48,116.72,119.87
10/6/2003,129.01,129.89,126.93,128.38,112.82,124.65,137.95,128.98,129.01,563.05,128.99,136.06,129.01,140.68,144.58,233.29,123.54,129.89,182.29,129.01,152.83,128.98,112.82,115.99
10/7/2003,130.68,130.38,126.99,130.37,113.17,125.07,139.36,130.65,130.68,568.26,130.66,137.83,130.68,141.67,146.47,235.3,125.09,130.38,184.31,130.68,151.83,130.65,113.17,116.06
10/8/2003,130.39,129.64,126.58,130.67,112.95,124.55,139.26,130.36,130.39,570.28,130.36,137.14,130.38,140.81,146.1,235.34,124.68,129.64,183.45,130.39,152.88,130.36,112.95,115.78
10/9/2003,128.77,128.85,124.52,128.82,111.86,123.71,137.08,128.74,128.77,567.91,128.75,135.64,128.77,138.91,144.29,231.11,123,128.85,180.1,128.77,151.77,128.74,111.86,114.07
10/10/2003,129.36,128.69,124.57,129.14,111.43,123.54,138.11,129.33,129.36,569.9,129.33,136.36,129.36,139.1,144.88,232.17,123.41,128.69,180.76,129.36,153.08,129.33,111.43,114.67
10/13/2003,128.65,129.38,124.31,128.5,110.67,124.25,137.47,128.62,128.65,573.7,128.62,135.52,128.64,139.32,144.12,231.64,122.71,129.38,180.53,128.65,153.35,128.62,110.67,114.33
10/14/2003,129.93,130.43,126.02,129.68,112.08,125.09,139.59,129.9,129.93,581.08,129.91,137.94,129.93,143.27,145.7,233.96,126.01,130.43,181.76,129.93,153.53,129.9,112.08,115.62
10/15/2003,129.78,130.96,126.31,129.46,112.09,125.72,139.53,129.74,129.78,579.76,129.75,137.53,129.78,142.24,145.41,234.35,126.32,130.96,181.45,129.78,154.4,129.74,112.09,115.44
10/16/2003,129.74,130.29,125.68,128.43,111.04,124.94,138.33,129.71,129.74,585.98,129.72,137.82,129.74,142.12,145.25,233.8,126.74,130.29,181.13,129.74,154.08,129.71,111.04,114.99
10/17/2003,128.74,129.94,124.96,128.1,110.06,125.06,137.26,128.7,128.74,590.82,128.71,136.67,128.74,141.45,144.02,231.99,125.52,129.94,179.53,128.74,156.88,128.7,110.06,113.96
10/20/2003,129.88,130.76,127.07,128.92,111.5,125.75,138.48,129.85,129.88,594.23,129.85,137.72,129.88,142.89,145.27,234.25,126.81,130.76,180.67,129.88,158.99,129.85,111.5,114.87
10/21/2003,131.41,132.06,127.74,130.41,112.54,127.11,140.13,131.37,131.41,612.26,131.39,139.59,131.41,144.68,146.89,236.81,129.16,132.06,182.53,131.41,158.74,131.37,112.54,115.35
10/22/2003,133.69,133.18,129.17,131.66,113.46,128.22,142.52,133.65,133.69,619.48,133.66,142.35,133.69,146.9,149.64,241.11,131.35,133.18,185.62,133.69,158.82,133.65,113.46,116.41
10/23/2003,133.6,133.09,129.74,131.33,113.83,127.72,142.45,133.56,133.6,625.43,133.57,142.42,133.6,146.69,149.73,240.75,131.58,133.09,185.48,133.6,158.73,133.56,113.83,117.16
10/24/2003,134.9,133.98,130.68,132.21,114.82,128.47,143.85,134.87,134.9,637.52,134.87,144.18,134.9,148.01,151.32,243.1,133,133.98,187.23,134.9,158.46,134.87,114.82,118.02
10/27/2003,134.12,133.77,128.9,131.55,114.46,128.42,143.27,134.09,134.12,647.43,134.1,144.26,134.12,147.56,150.45,241.69,131.89,133.77,186.99,134.12,156.66,134.09,114.46,116.65
10/28/2003,133.56,134.2,128.3,131.15,114.17,129.21,142.38,133.53,133.56,644.53,133.54,144.15,133.57,146.8,150.03,240.69,131.68,134.2,185.49,133.56,157.77,133.53,114.17,116.19
10/29/2003,133.91,134.5,128.29,130.99,114.1,129.37,142.83,133.88,133.91,645.36,133.88,143.68,133.91,147.18,150.65,241.32,131.35,134.5,185.33,133.91,157.38,133.88,114.1,116.58
10/30/2003,134.29,134.94,128.92,131.38,114.5,129.68,143.15,134.26,134.29,634.43,134.27,143.25,134.29,147.49,150.94,241.02,131.39,134.94,186.9,134.29,157.4,134.26,114.5,116.54
